ParticipantIdentifier,datetime,trial_date,time,duration,keyboard_total_words,keyboard_total_autocorrections,keyboard_total_typing_duration,keyboard_total_emojis,keyboard_total_deletes,keyboard_typing_speed,keyboard_total_pauses,keyboard_total_typing_episodeskeyboard_sentiment_emoji_absolutist,keyboard_sentiment_emoji_down,keyboard_sentiment_emoji_death,keyboard_sentiment_emoji_anxiety,keyboard_sentiment_emoji_anger,keyboard_sentiment_emoji_health,keyboard_sentiment_emoji_positive,keyboard_sentiment_emoji_sad,keyboard_sentiment_emoji_lowEnergy,keyboard_sentiment_emoji_confused,keyboard_sentiment_word_absolutist,keyboard_sentiment_word_down,keyboard_sentiment_word_death,keyboard_sentiment_word_anxiety,keyboard_sentiment_word_anger,keyboard_sentiment_word_health,keyboard_sentiment_word_positive,keyboard_sentiment_word_sad,keyboard_sentiment_word_lowEnergy,keyboard_sentiment_word_confused,keyboard_total_typing_episodes,keyboard_sentiment_emoji_absolutist
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-27 17:38:17-04:00,2022-09-27,17:38:17,,9,3,7.692372798919678,0,0,5.459953644974286,0,,,,,,,,,,,,,,,,,,,,,1.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-27 17:38:17-04:00,2022-09-27,17:38:17,,9,3,7.692372798919678,0,0,5.459953644974286,0,,,,,,,,,,,,,,,,,,,,,1.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-26 15:28:27-04:00,2022-09-26,15:28:27,,16,7,17.416339874267578,0,0,5.110143997213952,7,,,,,,,,,,,,,,,,,,,,,2.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-27 22:08:43-04:00,2022-09-27,22:08:43,,8,0,4,0,2,3.4317116081244445,0,,,,,,,,,,,,,,,,,,,,,11.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-27 22:08:42-04:00,2022-09-27,22:08:42,,8,0,4,0,2,3.4317116081244445,0,,,,,,,,,,,,,,,,,,,,,11.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-26 15:28:27-04:00,2022-09-26,15:28:27,,16,7,17.416339874267578,0,0,5.110143997213952,7,,,,,,,,,,,,,,,,,,,,,2.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-09-27 18:48:56-04:00,2022-09-27,18:48:56,,21,3,28,1,13,4.699373228454529,12,,,,,,,,,,,,,,,,,,,,,5.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-09-27 18:48:56-04:00,2022-09-27,18:48:56,,21,3,28,1,13,4.699373228454529,12,,,,,,,,,,,,,,,,,,,,,5.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-09-27 19:03:51-04:00,2022-09-27,19:03:51,,42,4,46,2,15,5.177932154158237,13,,,,,,,,,,,,,,,,,,,,,6.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-09-27 14:05:22-04:00,2022-09-27,14:05:22,,21,1,31,1,20,4.1457308082035595,25,,,,,,,,,,,,,,,,,,,,,12.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-09-26 16:27:50-04:00,2022-09-26,16:27:50,,31,2,42,0,24,4.118250966521514,0,,,,,,,,,,,,,,,,,,,,,2.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-09-27 13:02:49-04:00,2022-09-27,13:02:49,,24,3,23,0,13,5.246727087066142,0,,,,,,,,,,,,,,,,,,,,,6.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-09-27 00:16:41-04:00,2022-09-26,00:16:41,,8,0,8,0,1,4.806264505607538,8,,,,,,,,,,,,,,,,,,,,,5.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-09-26 22:22:05-04:00,2022-09-26,22:22:05,,8,0,5,0,1,7.731717200882281,0,,,,,,,,,,,,,,,,,,,,,3.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-09-27 08:57:22-04:00,2022-09-27,08:57:22,,12,0,12,0,10,4.675589210449873,0,,,,,,,,,,,,,,,,,,,,,2.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-09-27 20:34:48-04:00,2022-09-27,20:34:48,,10,0,6.07452392578125,0,0,7.243365750931603,9,,,,,,,,,,,,,,,,,,,,,2.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-09-27 14:51:04-04:00,2022-09-27,14:51:04,,31,0,40,0,11,4.103091815043515,0,,,,,,,,,,,,,,,,,,,,,4.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-27 23:20:48-04:00,2022-09-27,23:20:48,,24,3,30.53120231628418,0,12,4.814746513913319,9,,,,,,,,,,,,,,,,,,,,,2.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-26 13:57:35-04:00,2022-09-26,13:57:35,,34,5,38.343772888183594,0,18,4.381415307659822,0,,,,,,,,,,,,,,,,,,,,,1.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-27 19:21:54-04:00,2022-09-27,19:21:54,,21,3,19,0,6,4.589500685945705,0,,,,,,,,,,,,,,,,,,,,,3.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-27 03:55:34-04:00,2022-09-26,03:55:34,,25,7,29,0,8,4.8371796897921175,0,,,,,,,,,,,,,,,,,,,,,11.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-27 05:22:20-04:00,2022-09-27,05:22:20,,23,5,48,0,27,3.628020595425677,5,,,,,,,,,,,,,,,,,,,,,14.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-27 19:01:56-04:00,2022-09-27,19:01:56,,21,9,25.235885620117188,0,5,3.804106586890477,99,,,,,,,,,,,,,,,,,,,,,2.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-09-26 19:23:40-04:00,2022-09-26,19:23:40,,66,0,52,0,21,7.042041359642551,0,,,,,,,,,,,,,,,,,,,,,2.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-09-27 15:08:51-04:00,2022-09-27,15:08:51,,41,0,32,0,7,4.27565151370386,6,,,,,,,,,,,,,,,,,,,,,3.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-09-27 07:50:51-04:00,2022-09-27,07:50:51,,26,0,27,0,14,6.471993132949107,0,,,,,,,,,,,,,,,,,,,,,3.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-09-27 19:15:48-04:00,2022-09-27,19:15:48,,26,0,23,0,18,7.0888965232964365,0,,,,,,,,,,,,,,,,,,,,,6.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-09-27 15:35:00-04:00,2022-09-27,15:35:00,,21,0,17.854459762573242,0,10,7.617143653126048,15,,,,,,,,,,,,,,,,,,,,,3.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-09-27 21:56:00-04:00,2022-09-27,21:56:00,,33,0,27,0,13,7.8052918067680706,0,,,,,,,,,,,,,,,,,,,,,7.0,
bbd82a98-a1c9-4229-afc3-cc201067b909,2022-09-26 22:47:35-04:00,2022-09-26,22:47:35,,21,3,30,0,26,3.30016654541254,0,,,,,,,,,,,,,,,,,,,,,9.0,
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-09-27 00:03:35-04:00,2022-09-26,00:03:35,,23,3,29.08266830444336,2,1,4.607555607381956,0,,,,,,,,,,,,,,,,,,,,,1.0,
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-09-27 18:02:34-04:00,2022-09-27,18:02:34,,21,2,19,0,0,5.054230437989873,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 07:23:28-04:00,2022-09-27,07:23:28,,18,0,21,0,4,3.5632098856733063,0,,,,,,,,,,,,,,,,,,,,,1.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-28 01:30:17-04:00,2022-09-27,01:30:17,,96,0,102.644287109375,0,53,4.773767830122492,33,,,,,,,,,,,,,,,,,,,,,5.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 18:42:53-04:00,2022-09-27,18:42:53,,15,0,18,0,12,3.963041555130373,0,,,,,,,,,,,,,,,,,,,,,4.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-25 19:43:03-04:00,2022-09-25,19:43:03,,31,0,74,0,39,3.1936904568860673,5,,,,,,,,,,,,,,,,,,,,,3.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 21:33:08-04:00,2022-09-27,21:33:08,,19,0,27,0,17,3.9024750714298575,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 20:58:07-04:00,2022-09-27,20:58:07,,18,0,17,0,5,5.557631626859438,0,,,,,,,,,,,,,,,,,,,,,3.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-28 01:08:21-04:00,2022-09-27,01:08:21,,75,0,98.37315368652344,0,34,3.720527513469576,33,,,,,,,,,,,,,,,,,,,,,5.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-28 00:31:34-04:00,2022-09-27,00:31:34,,8,0,10,0,11,5.007100810709318,0,,,,,,,,,,,,,,,,,,,,,3.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 19:32:10-04:00,2022-09-27,19:32:10,,24,0,43,0,39,3.5141168080211904,5,,,,,,,,,,,,,,,,,,,,,4.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 17:54:56-04:00,2022-09-27,17:54:56,,17,0,23,0,16,4.2140304337637895,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-09-27 13:56:40-04:00,2022-09-27,13:56:40,,9,0,4,0,0,6.522508727576929,0,,,,,,,,,,,,,,,,,,,,,2.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 17:05:15-04:00,2022-09-27,17:05:15,,136,40,140.06871032714844,0,41,4.819062781632186,12,,,,,,,,,,,,,,,,,,,,,3.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 15:00:49-04:00,2022-09-27,15:00:49,,24,13,21,0,15,5.362240266632778,0,,,,,,,,,,,,,,,,,,,,,2.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 10:31:07-04:00,2022-09-27,10:31:07,,42,21,37,0,20,5.689704231109616,0,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 20:29:20-04:00,2022-09-27,20:29:20,,28,11,27,2,3,4.803997879296096,0,,,,,,,,,,,,,,,,,,,,,6.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 14:32:21-04:00,2022-09-27,14:32:21,,20,7,23,1,11,4.332146367216213,0,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 19:18:33-04:00,2022-09-27,19:18:33,,45,16,43,3,25,5.835478814311775,12,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 01:18:14-04:00,2022-09-26,01:18:14,,44,22,47,1,19,5.392647391223933,6,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-26 23:14:20-04:00,2022-09-26,23:14:20,,22,10,23,0,8,4.635903209739084,0,,,,,,,,,,,,,,,,,,,,,2.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 13:19:41-04:00,2022-09-27,13:19:41,,21,3,25,0,42,5.3641589385599335,0,,,,,,,,,,,,,,,,,,,,,6.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 18:41:20-04:00,2022-09-27,18:41:20,,20,13,14,0,7,6.174694507336221,0,,,,,,,,,,,,,,,,,,,,,3.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 01:19:37-04:00,2022-09-26,01:19:37,,24,9,24,0,8,4.485372297631659,0,,,,,,,,,,,,,,,,,,,,,3.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-27 20:47:29-04:00,2022-09-27,20:47:29,,21,7,18,0,5,5.28967388149346,0,,,,,,,,,,,,,,,,,,,,,2.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-09-27 11:43:51-04:00,2022-09-27,11:43:51,,24,2,35,0,6,3.156747893894063,0,,,,,,,,,,,,,,,,,,,,,2.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-09-27 17:27:12-04:00,2022-09-27,17:27:12,,24,0,56,0,23,2.3050583253523427,0,,,,,,,,,,,,,,,,,,,,,2.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-09-27 07:32:10-04:00,2022-09-27,07:32:10,,31,1,41,1,17,3.745940932679928,0,,,,,,,,,,,,,,,,,,,,,7.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 00:12:20-04:00,2022-09-26,00:12:20,,15,1,14,0,0,3.633035905582677,8,,,,,,,,,,,,,,,,,,,,,5.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 17:06:22-04:00,2022-09-27,17:06:22,,8,0,6,0,2,6.6261936362292015,0,,,,,,,,,,,,,,,,,,,,,2.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 00:47:03-04:00,2022-09-26,00:47:03,,14,3,14,0,5,3.615725046493204,0,,,,,,,,,,,,,,,,,,,,,3.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 00:20:59-04:00,2022-09-26,00:20:59,,15,2,17.572816848754883,0,2,4.211049272600885,0,,,,,,,,,,,,,,,,,,,,,1.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 08:15:24-04:00,2022-09-27,08:15:24,,14,1,15,0,5,4.040587926519503,0,,,,,,,,,,,,,,,,,,,,,3.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 18:04:02-04:00,2022-09-27,18:04:02,,8,1,6,0,0,6.444503973297164,0,,,,,,,,,,,,,,,,,,,,,4.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-09-27 00:47:03-04:00,2022-09-26,00:47:03,,14,3,14,0,5,3.615725046493204,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 20:13:18-04:00,2022-09-27,20:13:18,,25,3,22,0,1,4.545597263993202,0,,,,,,,,,,,,,,,,,,,,,2.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 20:56:16-04:00,2022-09-27,20:56:16,,52,7,65,0,24,4.379687247324692,10,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-28 01:17:57-04:00,2022-09-27,01:17:57,,21,1,32,0,10,3.108409485512186,0,,,,,,,,,,,,,,,,,,,,,2.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 23:56:37-04:00,2022-09-27,23:56:37,,25,1,26,1,1,4.03466363799042,11,,,,,,,,,,,,,,,,,,,,,5.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 00:10:09-04:00,2022-09-26,00:10:09,,27,3,44,0,7,2.6009445182530384,12,,,,,,,,,,,,,,,,,,,,,4.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 11:25:52-04:00,2022-09-27,11:25:52,,24,0,22,0,4,4.928010511477122,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 14:49:04-04:00,2022-09-27,14:49:04,,22,3,26,0,12,4.328142937266395,0,,,,,,,,,,,,,,,,,,,,,7.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 12:33:25-04:00,2022-09-27,12:33:25,,26,4,35.20868682861328,0,24,4.175105696637014,0,,,,,,,,,,,,,,,,,,,,,1.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-28 00:46:11-04:00,2022-09-27,00:46:11,,24,1,31,0,1,4.222468400223963,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 12:35:23-04:00,2022-09-27,12:35:23,,32,1,70,2,30,2.993528413622435,0,,,,,,,,,,,,,,,,,,,,,4.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-27 14:49:04-04:00,2022-09-27,14:49:04,,22,3,26,0,12,4.328142937266395,0,,,,,,,,,,,,,,,,,,,,,7.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-26 23:33:57-04:00,2022-09-26,23:33:57,,24,1,41,1,12,3.2255875291189877,0,,,,,,,,,,,,,,,,,,,,,6.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-09-26 22:08:39-04:00,2022-09-26,22:08:39,,48,5,56,3,11,4.558334013353172,0,,,,,,,,,,,,,,,,,,,,,9.0,
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-09-26 09:37:52-04:00,2022-09-26,09:37:52,,38,4,66,0,20,3.1661612237639614,5,,,,,,,,,,,,,,,,,,,,,9.0,
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-09-27 00:04:00-04:00,2022-09-26,00:04:00,,26,8,34,0,4,3.739517442755804,7,,,,,,,,,,,,,,,,,,,,,6.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 23:31:08-04:00,2022-09-27,23:31:08,,15,0,10,0,1,2.434878992268518,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 20:39:31-04:00,2022-09-27,20:39:31,,8,0,0,0,0,16.2974865594411,0,,,,,,,,,,,,,,,,,,,,,10.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 17:03:21-04:00,2022-09-27,17:03:21,,26,6,26,0,14,4.780277470985512,0,,,,,,,,,,,,,,,,,,,,,3.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 23:23:05-04:00,2022-09-27,23:23:05,,21,5,20.736557006835938,0,9,4.7741771797075545,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 15:31:25-04:00,2022-09-27,15:31:25,,30,11,32,0,8,5.128837366604908,16,,,,,,,,,,,,,,,,,,,,,4.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 17:29:21-04:00,2022-09-27,17:29:21,,12,1,12.382532119750977,0,7,5.087812634433587,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 16:29:13-04:00,2022-09-27,16:29:13,,11,3,11,0,12,5.255950922675544,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 13:37:49-04:00,2022-09-27,13:37:49,,16,6,15,0,1,5.291552303361864,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 15:38:40-04:00,2022-09-27,15:38:40,,18,5,18,0,5,4.692756666533894,7,,,,,,,,,,,,,,,,,,,,,3.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 22:24:35-04:00,2022-09-27,22:24:35,,10,2,11,0,5,4.597646541364479,0,,,,,,,,,,,,,,,,,,,,,3.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 20:24:42-04:00,2022-09-27,20:24:42,,11,2,21,0,12,4.284877759184539,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-09-27 15:33:09-04:00,2022-09-27,15:33:09,,9,1,8.822665214538574,0,2,4.76046611972128,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-28 00:11:01-04:00,2022-09-27,00:11:01,,36,8,42,8,14,4.989495872334613,12,,,,,,,,,,,,,,,,,,,,,4.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 14:54:03-04:00,2022-09-27,14:54:03,,8,2,9,0,2,5.3354196246821255,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 20:15:37-04:00,2022-09-27,20:15:37,,12,0,11,0,13,7.397755376006306,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 10:04:33-04:00,2022-09-27,10:04:33,,21,4,24,5,5,5.151528212685933,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 10:29:21-04:00,2022-09-27,10:29:21,,10,2,12.155092239379883,0,2,5.758903070471627,5,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 19:22:46-04:00,2022-09-27,19:22:46,,13,0,12,0,2,5.535438150274034,10,,,,,,,,,,,,,,,,,,,,,5.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 19:22:46-04:00,2022-09-27,19:22:46,,13,0,12,0,2,5.535438150274034,10,,,,,,,,,,,,,,,,,,,,,5.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 10:51:48-04:00,2022-09-27,10:51:48,,16,0,15,0,2,4.664782299211814,0,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 16:28:52-04:00,2022-09-27,16:28:52,,8,1,15.132511138916016,2,5,2.907646982229175,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 08:53:12-04:00,2022-09-27,08:53:12,,11,2,16,0,2,3.3982835883974687,0,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 20:42:32-04:00,2022-09-27,20:42:32,,21,5,13,0,4,7.318806201983753,5,,,,,,,,,,,,,,,,,,,,,4.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 10:04:33-04:00,2022-09-27,10:04:33,,21,4,24,5,5,5.151528212685933,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 19:52:24-04:00,2022-09-27,19:52:24,,28,4,24,0,3,5.676956361448747,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-28 00:11:01-04:00,2022-09-27,00:11:01,,36,8,42,8,14,4.989495872334613,12,,,,,,,,,,,,,,,,,,,,,4.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-09-27 22:45:13-04:00,2022-09-27,22:45:13,,13,1,14,0,8,4.250676915556053,0,,,,,,,,,,,,,,,,,,,,,1.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 11:14:16-04:00,2022-09-27,11:14:16,,9,0,18,0,12,3.4903549689645015,0,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 11:14:16-04:00,2022-09-27,11:14:16,,9,0,18,0,12,3.4903549689645015,0,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-26 18:28:32-04:00,2022-09-26,18:28:32,,22,0,55.136810302734375,0,16,2.7386423303424916,26,,,,,,,,,,,,,,,,,,,,,3.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-26 21:12:20-04:00,2022-09-26,21:12:20,,22,2,33.54563903808594,0,17,4.024367820408882,0,,,,,,,,,,,,,,,,,,,,,1.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 16:36:42-04:00,2022-09-27,16:36:42,,24,5,49.245689392089844,0,27,2.7210502746312555,6,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 11:32:15-04:00,2022-09-27,11:32:15,,16,2,15.4232177734375,0,1,4.668286399906276,5,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 16:36:42-04:00,2022-09-27,16:36:42,,24,5,49.245689392089844,0,27,2.7210502746312555,6,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 20:03:16-04:00,2022-09-27,20:03:16,,8,0,7,0,5,2.4530934208357373,5,,,,,,,,,,,,,,,,,,,,,10.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-27 11:32:16-04:00,2022-09-27,11:32:16,,16,2,15.4232177734375,0,1,4.668286399906276,5,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-09-26 21:12:20-04:00,2022-09-26,21:12:20,,22,2,33.54563903808594,0,17,4.024367820408882,0,,,,,,,,,,,,,,,,,,,,,1.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-09-27 21:39:18-04:00,2022-09-27,21:39:18,,10,0,14,0,6,4.27139976878718,0,,,,,,,,,,,,,,,,,,,,,4.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-09-27 11:26:13-04:00,2022-09-27,11:26:13,,29,0,42.09101867675781,0,7,3.5399475563258265,0,,,,,,,,,,,,,,,,,,,,,1.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-09-26 23:41:24-04:00,2022-09-26,23:41:24,,26,0,29.76317596435547,0,6,4.132623376630133,0,,,,,,,,,,,,,,,,,,,,,1.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-09-27 11:39:33-04:00,2022-09-27,11:39:33,,23,2,16,0,22,6.272352025370138,0,,,,,,,,,,,,,,,,,,,,,4.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-09-27 13:51:35-04:00,2022-09-27,13:51:35,,54,6,52.22453689575195,1,22,5.495501500883313,0,,,,,,,,,,,,,,,,,,,,,1.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-09-27 15:17:25-04:00,2022-09-27,15:17:25,,78,13,68,0,20,5.624836896077582,5,,,,,,,,,,,,,,,,,,,,,4.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-09-27 11:41:05-04:00,2022-09-27,11:41:05,,35,0,26,0,16,6.309411299160471,0,,,,,,,,,,,,,,,,,,,,,6.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-09-27 15:24:39-04:00,2022-09-27,15:24:39,,32,2,33.72754669189453,0,30,5.070039782910785,13,,,,,,,,,,,,,,,,,,,,,2.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-09-27 11:39:07-04:00,2022-09-27,11:39:07,,25,1,28.51469612121582,0,20,5.26044531227156,0,,,,,,,,,,,,,,,,,,,,,1.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-09-27 12:49:33-04:00,2022-09-27,12:49:33,,15,2,12,0,4,6.068621967467377,0,,,,,,,,,,,,,,,,,,,,,2.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-09-27 08:54:03-04:00,2022-09-27,08:54:03,,25,5,26,1,3,4.787311231580349,0,,,,,,,,,,,,,,,,,,,,,2.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-09-27 15:21:56-04:00,2022-09-27,15:21:56,,14,0,13,1,4,4.6773069943172105,0,,,,,,,,,,,,,,,,,,,,,4.0,
